27 4096 0
202 -74.1837 -130.023 0.363005 0 -31.1088 0.333324 0 0.054 -1 0 0
203 17.215 -10.2326 0.232589 0 -0.351563 0.640798 0 0.054 -1 0 0
204 -70.7941 126.262 0.665073 0 20.8279 1 0 0.054 -1 0 0
205 -67.6265 83.1123 0.969682 0 34.2209 1 0 0.054 -1 0 0
206 -21.7389 153.522 0.458481 0 19.5467 0.620741 0 0.054 -1 0 0
207 61.5292 -129.682 0.666547 0 27.2214 0.318913 0 0.054 -1 0 0
208 53.9167 117.048 -0.673169 0.673169 -15.3348 1 0 0.1188 -1 0 1
209 29.7355 8.30355 0.827099 0 -3.60683 0.461261 0 0.054 -1 0 0
210 15.8952 65.8735 0.659578 0 2.40002 1 0 0.054 -1 0 0
211 -22.15 -13.4353 0.240454 0 -9.88458 0.335695 0 0.054 -1 0 0
212 -11.026 27.8951 -0.560303 0.560303 -5.62926 1 0 0.1188 -1 0 1
213 -20.8996 15.679 -0.878453 0.878453 32.5208 0.489637 0 0.1188 -1 0 1
214 7.71288 -24.6499 0.878557 0 -6.30935 0.254398 0 0.054 -1 0 0
215 -29.717 -129.862 -0.656494 0.656494 24.3359 0.449512 0 0.1188 -1 0 1
216 -0.823748 86.9259 0.776634 0 10.1033 1 0 0.054 -1 0 0
217 -62.6985 -67.7801 0.42603 0 -14.1553 0 0 0.054 -1 0 0
218 -64.237 -106.364 0.133137 0 18.4584 0.0687741 0 0.054 -1 0 0
